22360	-31.834	20.943	1.7019	680.31	-6.4893	0.17124	938.07	4.7075	-15.503	-13.438
24323	-18.373	-2.1012	1.7491	666.94	-2.4764	0.17305	945.12	4.798	-11.501	-12.929
26351	-29.283	17.653	1.6479	672.97	-5.391	0.17262	936.92	4.6932	-14.693	-13.391
28331	-18.807	-1.7925	1.7469	671.8	-2.725	0.17439	941.81	4.7653	-11.922	-13.002
30357	-32.971	21.076	1.6833	670.85	-6.5483	0.17113	938.17	4.7163	-15.682	-13.804
32320	-16.736	-5.1959	1.7782	675.45	-2.2653	0.17561	944.81	4.8044	-11.075	-12.991
38347	-27.206	15.047	1.69	677.93	-4.6268	0.17271	938.23	4.7158	-13.908	-12.918
40333	-24.068	11.578	1.6782	674.46	-4.249	0.17059	942.11	4.7572	-13.214	-13.312
42355	-31.355	20.179	1.7112	673.55	-6.122	0.17198	938.8	4.7255	-15.088	-13.6
44338	-12.787	-11.162	1.7957	672.98	-1.5201	0.17279	946.79	4.8262	-10.358	-12.482
50346	-26.652	14.877	1.6966	673.23	-4.8235	0.17564	937.57	4.6952	-14.111	-13.139
52338	-26.266	13.848	1.7024	667.03	-4.6393	0.17231	940.11	4.7602	-13.65	-13.232
54336	-23.043	8.8731	1.7123	671.57	-3.5791	0.17297	941.47	4.7602	-12.886	-13.281
56345	-23.284	9.4735	1.6927	670.26	-3.8254	0.17508	937.37	4.7171	-13.07	-13.112
58344	-26.089	13.971	1.7004	668.05	-4.7854	0.17387	937.8	4.7396	-13.708	-13.269
60339	-21.95	6.8484	1.6908	674.76	-3.6669	0.17149	942.73	4.7703	-12.64	-13.285
62337	-23.776	11.288	1.6614	678.9	-4.0288	0.1713	938.53	4.7334	-13.284	-13.122
64342	-26.121	13.506	1.6987	675.12	-4.4104	0.17515	937.36	4.6845	-13.777	-13.465
66332	-23.747	9.9375	1.7348	658.92	-3.8858	0.17502	938.41	4.7141	-13.12	-13.241
68339	-24.17	11.162	1.6858	672.19	-4.1052	0.17313	939.11	4.7368	-13.056	-13.098
70334	-21.188	4.9399	1.7029	665.88	-3.1468	0.17397	939.08	4.7154	-12.52	-12.845
72344	-28.568	16.355	1.7135	669.18	-5.0488	0.1725	937.54	4.6977	-14.376	-13.164
74325	-18.785	-0.053167	1.7645	671.36	-2.6042	0.17237	943.97	4.7997	-11.638	-12.87
76361	-31.581	20.112	1.6934	674.31	-6.3333	0.1751	935.69	4.6854	-15.648	-14.003
78329	-15.001	-8.4629	1.7707	676.25	-1.7515	0.17749	941.97	4.7545	-10.757	-12.775
92367	-34.785	23.769	1.6817	673.82	-7.387	0.17122	937.9	4.7075	-16.422	-13.881
94323	-11.878	-9.0116	1.7762	671.73	-1.5325	0.175	945.49	4.8062	-10.251	-12.289
96371	-35.526	24.119	1.6461	672.44	-7.8116	0.17305	935.94	4.6745	-16.825	-14.29
